"location","dimension","time","value"
"Romania","Apples","day 036",63.7395140542638
"Romania","Apples","day 037",64.3924036671498
"Romania","Apples","day 038",64.8290589168844
"Romania","Apples","day 039",65.0847684284556
"Romania","Apples","day 040",65.2698378269403
"Romania","Apples","day 041",65.445361138639
"Romania","Apples","day 042",65.6580107728767
"Romania","Apples","day 043",65.945984269852
"Romania","Apples","day 044",66.3268611047101
"Romania","Apples","day 045",66.7506569082765
"Romania","Apples","day 046",67.1746221506813
"Romania","Apples","day 047",67.5584180683181
"Romania","Apples","day 048",67.8456147755584
"Romania","Apples","day 049",67.979569667419
"Romania","Apples","day 050",67.9188803835217
"Romania","Apples","day 051",67.6324955597431
"Romania","Apples","day 052",67.1155275723748
"Romania","Apples","day 053",66.3705279962747
"Romania","Apples","day 054",65.4036414601501
"Romania","Apples","day 055",64.2137667652906
"Romania","Apples","day 056",62.7672263494638
"Romania","Apples","day 057",61.0412768047225
"Romania","Apples","day 058",59.0894877037826
"Romania","Apples","day 059",57.0246484208048
"Romania","Apples","day 060",55.1201145550658
"Romania","Apples","day 061",53.6313888478881
"Romania","Apples","day 062",52.5819963836629
"Romania","Apples","day 063",51.9176099783426
"Romania","Apples","day 064",51.5044710310555
"Romania","Apples","day 065",51.1928607126866
"Romania","Apples","day 066",50.8829036874982
"Romania","Apples","day 067",50.615634203831
"Romania","Apples","day 068",50.4484078397533
"Romania","Apples","day 069",50.3668535341283
"Romania","Apples","day 070",50.3432811701839
"Romania","Apples","day 071",50.368451047811
"Romania","Apples","day 072",50.4343557332538
"Romania","Apples","day 073",50.5194664415068
"Romania","Apples","day 074",50.5998933790425
"Romania","Apples","day 075",50.655824069495
"Romania","Apples","day 076",50.6696761461688
"Romania","Apples","day 077",50.6287103638905
"Romania","Apples","day 078",50.5247228799214
"Romania","Apples","day 079",50.3628083397413
"Romania","Apples","day 080",50.1488315521607
"Romania","Apples","day 081",49.8784394910949
"Romania","Apples","day 082",49.5447464951574
"Romania","Apples","day 083",49.1409541966507
"Romania","Apples","day 084",48.6615467488081
"Romania","Apples","day 085",48.1060510948968
"Romania","Apples","day 086",47.4712990515415
"Romania","Apples","day 087",46.749700490572
"Romania","Apples","day 088",45.9753148669054
"Romania","Apples","day 089",45.1895257959463
"Romania","Apples","day 090",44.417408127809
"Romania","Apples","day 091",43.6964523195827
"Romania","Apples","day 092",43.1301200215454
"Romania","Apples","day 093",42.7462064042011
"Romania","Apples","day 094",42.2038695257695
"Romania","Apples","day 095",41.2006854753875
"Romania","Apples","day 096",39.9565395781463
"Romania","Apples","day 097",38.7775912781545
"Romania","Apples","day 098",37.7927872596395
"Romania","Apples","day 099",37.0592333911215
"Romania","Apples","day 100",36.5238850381733
"Romania","Apples","day 101",36.108473907835
"Romania","Apples","day 102",35.7439875759633
"Romania","Apples","day 103",35.3779274394872
"Romania","Apples","day 104",35.0145943108073
"Romania","Apples","day 105",34.6808449659526
"Romania","Apples","day 106",34.4369606199933
"Romania","Apples","day 107",34.3301527140967
"Romania","Apples","day 108",34.3288049991949
"Romania","Apples","day 109",34.4073787202288
"Romania","Apples","day 110",34.5428892157016
"Romania","Apples","day 111",34.695064820696
"Romania","Apples","day 112",34.8236235498527
"Romania","Apples","day 113",34.9055291394671
"Romania","Apples","day 114",34.9297246796539
"Romania","Apples","day 115",34.9158249541517
"Romania","Apples","day 116",34.8874677619378
"Romania","Apples","day 117",34.8537112693213
"Romania","Apples","day 118",34.8190066809097
"Romania","Apples","day 119",34.7839569871726
"Romania","Apples","day 120",34.7481103964285
"Romania","Apples","day 121",34.7106442025275
"Romania","Apples","day 122",34.6620542748612
"Romania","Apples","day 123",34.5584816994554
"Romania","Apples","day 124",34.3601320625781
"Romania","Apples","day 125",34.0778237348342
"Romania","Apples","day 126",33.7353990302463
"Romania","Apples","day 127",33.3581832521719
"Romania","Apples","day 128",32.9827307451066
"Romania","Apples","day 129",32.6728932617083
"Romania","Apples","day 130",32.4388377802218
"Romania","Apples","day 131",32.2832474821355
"Romania","Apples","day 132",32.2434134301295
"Romania","Apples","day 133",32.3531924263161
"Romania","Apples","day 134",32.5980963493436
"Romania","Apples","day 135",32.9434032409094
"Romania","Apples","day 136",33.3218007183707
"Romania","Apples","day 137",33.6738006551312
"Romania","Apples","day 138",34.0038023731188
"Romania","Apples","day 139",34.2959646013598
"Romania","Apples","day 140",34.3895962487484
"Romania","Apples","day 141",34.141894020784
"Romania","Apples","day 142",33.6264556295198
"Romania","Apples","day 143",32.9413747519714
"Romania","Apples","day 144",32.0663279184502
"Romania","Apples","day 145",30.9678519933002
"Romania","Apples","day 146",29.6783423236982
"Romania","Apples","day 147",28.2411312169768
"Romania","Apples","day 148",26.6774403382596
"Romania","Apples","day 149",25.0085724384298
"Romania","Apples","day 150",23.2782652536195
"Romania","Oranges","day 001",51.87973821544
"Romania","Oranges","day 002",51.0815617214685
"Romania","Oranges","day 003",50.3755003223955
"Romania","Oranges","day 004",49.8466774402789
"Romania","Oranges","day 005",49.5636183293312
"Romania","Oranges","day 006",49.5417234417259
"Romania","Oranges","day 007",49.7744554553134
"Romania","Oranges","day 008",50.2206507526909
"Romania","Oranges","day 009",50.8287054875365
"Romania","Oranges","day 010",51.5398811931054
"Romania","Oranges","day 011",52.3000574958549
"Romania","Oranges","day 012",53.080721015473
"Romania","Oranges","day 013",53.8521385533269
"Romania","Oranges","day 014",54.5540906442717
"Romania","Oranges","day 015",55.1306198172095
"Romania","Oranges","day 016",55.5733028437415
"Romania","Oranges","day 017",55.8852324896966
"Romania","Oranges","day 018",56.0680312551126
"Romania","Oranges","day 019",56.1183783920595
"Romania","Oranges","day 020",56.0146504265278
"Romania","Oranges","day 021",55.7344837740365
"Romania","Oranges","day 022",55.2708571342993
"Romania","Oranges","day 023",54.6125149463999
"Romania","Oranges","day 024",53.73523178364
"Romania","Oranges","day 025",52.6839502313727
"Romania","Oranges","day 026",51.5267631073293
"Romania","Oranges","day 027",50.3471263150246
"Romania","Oranges","day 028",49.2663499643005
"Romania","Oranges","day 029",48.5417979045234
"Romania","Oranges","day 030",48.4280200718827
"Romania","Oranges","day 031",49.0322570103361
"Romania","Oranges","day 032",50.2948546010148
"Romania","Oranges","day 033",51.6358894659769
"Romania","Oranges","day 034",52.4287887123904
"Romania","Oranges","day 035",52.3806506469357
"Romania","Oranges","day 036",51.4372203140553
"Romania","Oranges","day 037",50.1651585097296
"Romania","Oranges","day 038",49.1576210629057
"Romania","Oranges","day 039",48.4928281828608
"Romania","Oranges","day 040",48.119637243719
"Romania","Oranges","day 041",47.9843898986626
"Romania","Oranges","day 042",48.0183723488372
"Romania","Oranges","day 043",48.0951647081843
"Romania","Oranges","day 044",48.0901050486941
"Romania","Oranges","day 045",47.9568796779907
"Romania","Oranges","day 046",47.7198006484801
"Romania","Oranges","day 047",47.4377935211771
"Romania","Oranges","day 048",47.2537966266013
"Romania","Oranges","day 049",47.3053393898002
"Romania","Oranges","day 050",47.6243028444261
"Romania","Oranges","day 051",48.1917694625058
"Romania","Oranges","day 052",48.8912758609565
"Romania","Oranges","day 053",49.5883983489029
"Romania","Oranges","day 054",50.1744178594082
"Romania","Oranges","day 055",50.5295656382813
"Romania","Oranges","day 056",50.4641695583768
"Romania","Oranges","day 057",49.8464595526068
"Romania","Oranges","day 058",48.8461771670683
"Romania","Oranges","day 059",47.6746201523397
"Romania","Oranges","day 060",46.4077994637395
"Romania","Oranges","day 061",45.1043300656098
"Romania","Oranges","day 062",43.8885297536477
"Romania","Oranges","day 063",42.8632716319708
"Romania","Oranges","day 064",41.9799472070252
"Romania","Oranges","day 065",41.167169201721
"Romania","Oranges","day 066",40.4159393658353
"Romania","Oranges","day 067",39.7404413183877
"Romania","Oranges","day 068",39.1558733020572
"Romania","Oranges","day 069",38.6734018008009
"Romania","Oranges","day 070",38.2990782982478
"Romania","Oranges","day 071",38.0225260354357
"Romania","Oranges","day 072",37.8310727031711
"Romania","Oranges","day 073",37.7192920339259
"Romania","Oranges","day 074",37.6842969828897
"Romania","Oranges","day 075",37.7261113544588
"Romania","Oranges","day 076",37.8450673960275
"Romania","Oranges","day 077",38.0398202777742
"Romania","Oranges","day 078",38.3130400534205
"Romania","Oranges","day 079",38.6851333880743
"Romania","Oranges","day 080",39.1773173407882
"Romania","Oranges","day 081",39.7963139350043
"Romania","Oranges","day 082",40.5466147269609
"Romania","Oranges","day 083",41.4382844396896
"Romania","Oranges","day 084",42.4778705533454
"Romania","Oranges","day 085",43.6522784097835
"Romania","Oranges","day 086",44.9444072542036
"Romania","Oranges","day 087",46.3284530130307
"Romania","Oranges","day 088",47.7302317687922
"Romania","Oranges","day 089",49.0732886058529
"Romania","Oranges","day 090",50.3213688977449
"Romania","Oranges","day 091",51.4184532634072
"Romania","Oranges","day 092",52.1892630142399
"Romania","Oranges","day 093",52.5712421259601
"Romania","Oranges","day 094",53.0719845390916
"Romania","Oranges","day 095",54.1577578401605
"Romania","Oranges","day 096",55.5593742348946
"Romania","Oranges","day 097",56.8947796859293
"Romania","Oranges","day 098",58.0659105643293
"Romania","Oranges","day 099",59.0491454173088
"Romania","Oranges","day 100",59.8346410882518
"Romania","Oranges","day 101",60.4051104387797
"Romania","Oranges","day 102",60.6997121072962
"Romania","Oranges","day 103",60.6633430948956
"Romania","Oranges","day 104",60.307408076655
"Romania","Oranges","day 105",59.6760506284147
"Romania","Oranges","day 106",58.8778622550845
"Romania","Oranges","day 107",58.0248043346665
"Romania","Oranges","day 108",57.1703337053621
"Romania","Oranges","day 109",56.3250206837927
"Romania","Oranges","day 110",55.4921179864514
"Romania","Oranges","day 111",54.6757523417227
"Romania","Oranges","day 112",53.8855712762424
"Romania","Oranges","day 113",53.152431497761
"Romania","Oranges","day 114",52.5149791522648
"Romania","Oranges","day 115",52.0218089575692
"Romania","Oranges","day 116",51.7370114249782
"Romania","Oranges","day 117",51.776711667919
"Romania","Oranges","day 118",52.2081196568123
"Romania","Oranges","day 119",52.8507501879268
"Romania","Oranges","day 120",53.4931295040481
"Romania","Oranges","day 121",54.0475248081808
"Romania","Oranges","day 122",54.4741216766702
"Romania","Oranges","day 123",54.8010382190064
"Romania","Oranges","day 124",55.070876505167
"Romania","Oranges","day 125",55.316241913936
"Romania","Oranges","day 126",55.5570329848842
"Romania","Oranges","day 127",55.7723175919242
"Romania","Oranges","day 128",55.9171944480417
"Romania","Oranges","day 129",55.9072600797878
"Romania","Oranges","day 130",55.7065246856559
"Romania","Oranges","day 131",55.3003706953601
"Romania","Oranges","day 132",54.6974942970439
"Romania","Oranges","day 133",53.909810902005
"Romania","Oranges","day 134",52.9387990557279
"Romania","Oranges","day 135",51.7964564450807
"Romania","Oranges","day 136",50.5472941882803
"Romania","Oranges","day 137",49.279699781115
"Romania","Oranges","day 138",48.1250527983098
"Romania","Oranges","day 139",47.2074334250364
"Romania","Oranges","day 140",46.5787322093169
"Romania","Oranges","day 141",46.2610548663955
"Romania","Oranges","day 142",46.2295574175547
"Romania","Oranges","day 143",46.452908607584
"Romania","Oranges","day 144",46.920777769264
"Romania","Oranges","day 145",47.6131568501207
"Romania","Oranges","day 146",48.4503276686711
"Romania","Oranges","day 147",49.3507472584944
"Romania","Oranges","day 148",50.2852836424249
"Romania","Oranges","day 149",51.2402104600466
"Romania","Oranges","day 150",52.211012828687
"Romania","Bananas","day 001",50.8851348295617
"Romania","Bananas","day 002",51.4263300381891
"Romania","Bananas","day 003",51.9494440859467
"Romania","Bananas","day 004",52.4276880591206
"Romania","Bananas","day 005",52.8432969175104
"Romania","Bananas","day 006",53.2261993385423
"Romania","Bananas","day 007",53.6167669905555
"Romania","Bananas","day 008",54.0494497879163
"Romania","Bananas","day 009",54.5791783639945
"Romania","Bananas","day 010",55.3487279821478
"Romania","Bananas","day 011",56.3390417075761
"Romania","Bananas","day 012",56.7958891828608
"Romania","Bananas","day 013",56.1837081811088
"Romania","Bananas","day 014",55.5767824201476
"Romania","Bananas","day 015",55.9712782455966
"Romania","Bananas","day 016",56.4410465695201
"Romania","Bananas","day 017",55.9658125540358
"Romania","Bananas","day 018",55.0711137950295
"Romania","Bananas","day 019",54.4956442052934
"Romania","Bananas","day 020",54.2849105314745
"Romania","Bananas","day 021",54.3277233381394
"Romania","Bananas","day 022",54.5792956276759
"Romania","Bananas","day 023",55.0073142204677
"Romania","Bananas","day 024",55.5650305615924
"Romania","Bananas","day 025",56.209856466788
"Romania","Bananas","day 026",56.9016266660437
"Romania","Bananas","day 027",57.6015803842324
"Romania","Bananas","day 028",58.2738359738119
"Romania","Bananas","day 029",58.892623802696
"Romania","Bananas","day 030",59.4439676810404
"Romania","Bananas","day 031",59.9509531725131
"Romania","Bananas","day 032",60.4416181042117
"Romania","Bananas","day 033",60.9267476034388
"Romania","Bananas","day 034",61.3745021141497
"Romania","Bananas","day 035",61.5997960467045
"Romania","Bananas","day 036",61.4704219800598
"Romania","Bananas","day 037",61.2189312011537
"Romania","Bananas","day 038",61.0991491505749
"Romania","Bananas","day 039",61.085239175531
"Romania","Bananas","day 040",61.0913073499438
"Romania","Bananas","day 041",61.0708927479702
"Romania","Bananas","day 042",60.989083740738
"Romania","Bananas","day 043",60.8177328870221
"Romania","Bananas","day 044",60.5451830349337
"Romania","Bananas","day 045",60.2125979107074
"Romania","Bananas","day 046",59.8504361167078
"Romania","Bananas","day 047",59.4859802580145
"Romania","Bananas","day 048",59.1593133168625
"Romania","Bananas","day 049",58.9107402807718
"Romania","Bananas","day 050",58.7686537812493
"Romania","Bananas","day 051",58.7529747410043
"Romania","Bananas","day 052",58.8616496035683
"Romania","Bananas","day 053",59.0873829846247
"Romania","Bananas","day 054",59.4238866676395
"Romania","Bananas","day 055",59.8680303831669
"Romania","Bananas","day 056",60.428308482331
"Romania","Bananas","day 057",61.1142817198329
"Romania","Bananas","day 058",61.9281518441123
"Romania","Bananas","day 059",62.8642534476548
"Romania","Bananas","day 060",63.8928115053912
"Romania","Bananas","day 061",64.9608384026374
"Romania","Bananas","day 062",65.9466057838045
"Romania","Bananas","day 063",66.7409146708703
"Romania","Bananas","day 064",67.3534243369842
"Romania","Bananas","day 065",67.8153890231934
"Romania","Bananas","day 066",68.1312718611555
"Romania","Bananas","day 067",68.3201654683989
"Romania","Bananas","day 068",68.4080405213298
"Romania","Bananas","day 069",68.4256308510996
"Romania","Bananas","day 070",68.4012138048647
"Romania","Bananas","day 071",68.3484776390556
"Romania","Bananas","day 072",68.2802872318546
"Romania","Bananas","day 073",68.220803039178
"Romania","Bananas","day 074",68.1956740731828
"Romania","Bananas","day 075",68.2252079932562
"Romania","Bananas","day 076",68.3293621451009
"Romania","Bananas","day 077",68.5320339724506
"Romania","Bananas","day 078",68.8462730718915
"Romania","Bananas","day 079",69.2377975533883
"Romania","Bananas","day 080",69.6674974091416
"Romania","Bananas","day 081",70.1242816469166
"Romania","Bananas","day 082",70.6059884584527
"Romania","Bananas","day 083",71.1181537558202
"Romania","Bananas","day 084",71.6666962135013
"Romania","Bananas","day 085",72.2513678352965
"Romania","Bananas","day 086",72.8737363178063
"Romania","Bananas","day 087",73.5395975307925
"Romania","Bananas","day 088",74.2212996295942
"Romania","Bananas","day 089",74.8852606462729
"Romania","Bananas","day 090",75.5109831946727
"Romania","Bananas","day 091",76.0680434851666
"Romania","Bananas","day 092",76.473227532462
"Romania","Bananas","day 093",76.7038550338896
"Romania","Bananas","day 094",77.0321706129407
"Romania","Bananas","day 095",77.6996763970194
"Romania","Bananas","day 096",78.5299796030196
"Romania","Bananas","day 097",79.2776998425674
"Romania","Bananas","day 098",79.8394012167278
"Romania","Bananas","day 099",80.1727202793304
"Romania","Bananas","day 100",80.3376389058235
"Romania","Bananas","day 101",80.4185177009612
"Romania","Bananas","day 102",80.494886865103
"Romania","Bananas","day 103",80.6306685752713
"Romania","Bananas","day 104",80.8321833195358
"Romania","Bananas","day 105",81.0815260436616
"Romania","Bananas","day 106",81.3214912131476
"Romania","Bananas","day 107",81.5014769618844
"Romania","Bananas","day 108",81.6302573158912
"Romania","Bananas","day 109",81.7076780428248
"Romania","Bananas","day 110",81.7323968286981
"Romania","Bananas","day 111",81.7236760797704
"Romania","Bananas","day 112",81.705196221668
"Romania","Bananas","day 113",81.6977050372392
"Romania","Bananas","day 114",81.7156203359612
"Romania","Bananas","day 115",81.7509726766018
"Romania","Bananas","day 116",81.7930192022115
"Romania","Bananas","day 117",81.8423106436791
"Romania","Bananas","day 118",81.9030131226698
"Romania","Bananas","day 119",81.9824607361149
"Romania","Bananas","day 120",82.0888571509506
"Romania","Bananas","day 121",82.2307163388647
"Romania","Bananas","day 122",82.4148441322948
"Romania","Bananas","day 123",82.6409035019251
"Romania","Bananas","day 124",82.9049199656337
"Romania","Bananas","day 125",83.1955120918267
"Romania","Bananas","day 126",83.4991391817209
"Romania","Bananas","day 127",83.801030417248
"Romania","Bananas","day 128",84.077438644994
"Romania","Bananas","day 129",84.2828097076633
"Romania","Bananas","day 130",84.4143935153025
"Romania","Bananas","day 131",84.4755025892111
"Romania","Bananas","day 132",84.4422270228324
"Romania","Bananas","day 133",84.2930950181473
"Romania","Bananas","day 134",84.0436096391432
"Romania","Bananas","day 135",83.7268945075224
"Romania","Bananas","day 136",83.409580613841
"Romania","Bananas","day 137",83.1533218870037
"Romania","Bananas","day 138",82.9663566404573
"Romania","Bananas","day 139",82.8477561788348
"Romania","Bananas","day 140",82.8133393869715
"Romania","Bananas","day 141",82.8891181070886
"Romania","Bananas","day 142",83.1251284307492
"Romania","Bananas","day 143",83.5666092554502
"Romania","Bananas","day 144",84.2155864530828
"Romania","Bananas","day 145",85.0574688268049
"Romania","Bananas","day 146",86.0544099304485
"Romania","Bananas","day 147",87.1651775458736
"Romania","Bananas","day 148",88.3582516163806
"Romania","Bananas","day 149",89.6058130971649
"Romania","Bananas","day 150",90.8851348295617
"Romania","Berries","day 001",18.5300444687504
"Romania","Berries","day 002",18.7027142853106
"Romania","Berries","day 003",18.8066171374042
"Romania","Berries","day 004",18.7800658684401
"Romania","Berries","day 005",18.57434002862
"Romania","Berries","day 006",18.1792247443106
"Romania","Berries","day 007",17.6027949327658
"Romania","Berries","day 008",16.8877790986189
"Romania","Berries","day 009",16.0873507837982
"Romania","Berries","day 010",15.261810092028
"Romania","Berries","day 011",14.4668382306414
"Romania","Berries","day 012",13.7325142596076
"Romania","Berries","day 013",13.0901354519813
"Romania","Berries","day 014",12.6014740805214
"Romania","Berries","day 015",12.3240476288465
"Romania","Berries","day 016",12.2678794243081
"Romania","Berries","day 017",12.4257261243895
"Romania","Berries","day 018",12.768771863367
"Romania","Berries","day 019",13.2674531432941
"Romania","Berries","day 020",13.9107884605407
"Romania","Berries","day 021",14.6883649659293
"Romania","Berries","day 022",15.5734624337771
"Romania","Berries","day 023",16.5490848775954
"Romania","Berries","day 024",17.6291723472637
"Romania","Berries","day 025",18.7443927883259
"Romania","Berries","day 026",19.8151793827679
"Romania","Berries","day 027",20.8180994459997
"Romania","Berries","day 028",21.7390263833122
"Romania","Berries","day 029",22.544923826094
"Romania","Berries","day 030",23.1964424825009
"Romania","Berries","day 031",23.6478911416568
"Romania","Berries","day 032",23.8620655517421
"Romania","Berries","day 033",23.8420512161934
"Romania","Berries","day 034",23.6792355324882
"Romania","Berries","day 035",23.7779237190127
"Romania","Berries","day 036",24.4298321322535
"Romania","Berries","day 037",25.1634038601897
"Romania","Berries","day 038",25.4587411185188
"Romania","Berries","day 039",25.3658559023213
"Romania","Berries","day 040",25.0542919473727
"Romania","Berries","day 041",24.6018101728472
"Romania","Berries","day 042",24.063670268255
"Romania","Berries","day 043",23.4969098210506
"Romania","Berries","day 044",22.9401679893251
"Romania","Berries","day 045",22.3656450190996
"Romania","Berries","day 046",21.7624290658664
"Romania","Berries","day 047",21.1311002932509
"Romania","Berries","day 048",20.4824760840889
"Romania","Berries","day 049",19.8331968395861
"Romania","Berries","day 050",19.2129578152156
"Romania","Berries","day 051",18.6630409321207
"Romania","Berries","day 052",18.2580199198581
"Romania","Berries","day 053",18.0701112524785
"Romania","Berries","day 054",18.1288105735958
"Romania","Berries","day 055",18.442138425021
"Romania","Berries","day 056",18.9749357717922
"Romania","Berries","day 057",19.680371100416
"Romania","Berries","day 058",20.5081025600467
"Romania","Berries","day 059",21.4022621269281
"Romania","Berries","day 060",22.2883874230134
"Romania","Berries","day 061",23.0936665353583
"Romania","Berries","day 062",23.7704837657215
"Romania","Berries","day 063",24.3000087835493
"Romania","Berries","day 064",24.7533565143385
"Romania","Berries","day 065",25.2075518867715
"Romania","Berries","day 066",25.6719278134034
"Romania","Berries","day 067",26.1336938046832
"Romania","Berries","day 068",26.5795466614454
"Romania","Berries","day 069",26.9996794373464
"Romania","Berries","day 070",27.3895183110335
"Romania","Berries","day 071",27.7619257082969
"Romania","Berries","day 072",28.131440496197
"Romania","Berries","day 073",28.5018710597331
"Romania","Berries","day 074",28.8768374578892
"Romania","Berries","day 075",29.2699369276499
"Romania","Berries","day 076",29.6867928740194
"Romania","Berries","day 077",30.0911561960796
"Romania","Berries","day 078",30.5130541044473
"Romania","Berries","day 079",31.2894915618004
"Romania","Berries","day 080",32.4250666815838
"Romania","Berries","day 081",32.2877724282499
"Romania","Berries","day 082",29.7301190320637
"Romania","Berries","day 083",27.1792909355348
"Romania","Berries","day 084",26.7960728020705
"Romania","Berries","day 085",26.1009759664241
"Romania","Berries","day 086",22.8368079145332
"Romania","Berries","day 087",19.4997593459779
"Romania","Berries","day 088",16.8640865646889
"Romania","Berries","day 089",14.9183238909572
"Romania","Berries","day 090",13.6124165895121
"Romania","Berries","day 091",12.9164760456717
"Romania","Berries","day 092",12.9198671826707
"Romania","Berries","day 093",13.5986609978795
"Romania","Berries","day 094",14.3564992472943
"Romania","Berries","day 095",14.6363159250784
"Romania","Berries","day 096",14.6106432194371
"Romania","Berries","day 097",14.5662904777966
"Romania","Berries","day 098",14.5175774904237
"Romania","Berries","day 099",14.397085473952
"Romania","Berries","day 100",14.0829309076417
"Romania","Berries","day 101",13.4963455609797
"Romania","Berries","day 102",12.7854871017315
"Romania","Berries","day 103",12.1470473258799
"Romania","Berries","day 104",11.7449286439987
"Romania","Berries","day 105",11.6784437632929
"Romania","Berries","day 106",11.821335962901
"Romania","Berries","day 107",12.0167561066115
"Romania","Berries","day 108",12.211421120375
"Romania","Berries","day 109",12.379313053787
"Romania","Berries","day 110",12.5025760409938
"Romania","Berries","day 111",12.5945373723659
"Romania","Berries","day 112",12.6796593338021
"Romania","Berries","day 113",12.7957610370889
"Romania","Berries","day 114",12.9761771881932
"Romania","Berries","day 115",13.2229480439134
"Romania","Berries","day 116",13.5315215989996
"Romania","Berries","day 117",13.9022712491754
"Romania","Berries","day 118",14.333867790752
"Romania","Berries","day 119",14.8132462214168
"Romania","Berries","day 120",15.3255752903206
"Romania","Berries","day 121",15.8606945510906
"Romania","Berries","day 122",16.407080178949
"Romania","Berries","day 123",16.943084031021
"Romania","Berries","day 124",17.4433528310392
"Romania","Berries","day 125",17.8778370872596
"Romania","Berries","day 126",18.2265297888021
"Romania","Berries","day 127",18.5142900637182
"Romania","Berries","day 128",18.7905890186059
"Romania","Berries","day 129",19.143088880758
"Romania","Berries","day 130",19.6112847030386
"Romania","Berries","day 131",20.2134346229733
"Romania","Berries","day 132",20.9444117349738
"Romania","Berries","day 133",21.795856880894
"Romania","Berries","day 134",22.7698669354684
"Romania","Berries","day 135",23.8580231353045
"Romania","Berries","day 136",24.9993881316207
"Romania","Berries","day 137",26.109147256396
"Romania","Berries","day 138",27.0594951500425
"Romania","Berries","day 139",27.7299260946619
"Romania","Berries","day 140",28.0721236306845
"Romania","Berries","day 141",28.0675560674577
"Romania","Berries","day 142",27.744641531671
"Romania","Berries","day 143",27.1382854290462
"Romania","Berries","day 144",26.2623924640938
"Romania","Berries","day 145",25.1405447803102
"Romania","Berries","day 146",23.8560349783474
"Romania","Berries","day 147",22.4939802269734
"Romania","Berries","day 148",21.0870855102637
"Romania","Berries","day 149",19.652651006506
"Romania","Berries","day 150",18.1987698555282
"Romania","Grapes","day 001",34.4123269141849
"Romania","Grapes","day 002",33.5892627796376
"Romania","Grapes","day 003",32.7683078294433
"Romania","Grapes","day 004",31.9704487396073
"Romania","Grapes","day 005",31.2245928943557
"Romania","Grapes","day 006",30.5674213484009
"Romania","Grapes","day 007",30.0345359746839
"Romania","Grapes","day 008",29.6494482485753
"Romania","Grapes","day 009",29.4295889157706
"Romania","Grapes","day 010",29.3801562008342
"Romania","Grapes","day 011",29.5136711761669
"Romania","Grapes","day 012",29.8841788266442
"Romania","Grapes","day 013",30.5047739487329
"Romania","Grapes","day 014",31.1832266727902
"Romania","Grapes","day 015",31.7130807243589
"Romania","Grapes","day 016",32.036298875836
"Romania","Grapes","day 017",32.1402637813613
"Romania","Grapes","day 018",32.0456185751926
"Romania","Grapes","day 019",31.7806652275159
"Romania","Grapes","day 020",31.3710805721126
"Romania","Grapes","day 021",30.8459366930513
"Romania","Grapes","day 022",30.2505118119531
"Romania","Grapes","day 023",29.6310108816714
"Romania","Grapes","day 024",29.0227100138639
"Romania","Grapes","day 025",28.464042002739
"Romania","Grapes","day 026",27.9926541236082
"Romania","Grapes","day 027",27.636770090486
"Romania","Grapes","day 028",27.427034819942
"Romania","Grapes","day 029",27.4132016000621
"Romania","Grapes","day 030",27.6119250643202
"Romania","Grapes","day 031",27.8883568562269
"Romania","Grapes","day 032",28.0947980825562
"Romania","Grapes","day 033",28.1836506930982
"Romania","Grapes","day 034",28.1676006654628
"Romania","Grapes","day 035",28.2003692455242
"Romania","Grapes","day 036",28.4007905111171
"Romania","Grapes","day 037",28.6071145996532
"Romania","Grapes","day 038",28.6403510268944
"Romania","Grapes","day 039",28.5331307624248
"Romania","Grapes","day 040",28.3634809087368
"Romania","Grapes","day 041",28.1793916461326
"Romania","Grapes","day 042",28.0200677065013
"Romania","Grapes","day 043",27.9196089502691
"Romania","Grapes","day 044",27.9001165240948
"Romania","Grapes","day 045",27.943533959019
"Romania","Grapes","day 046",28.0320117621299
"Romania","Grapes","day 047",28.1472095103087
"Romania","Grapes","day 048",28.2578935876576
"Romania","Grapes","day 049",28.332021525643
"Romania","Grapes","day 050",28.3472086379649
"Romania","Grapes","day 051",28.287523735957
"Romania","Grapes","day 052",28.1531918392548
"Romania","Grapes","day 053",27.948430975876
"Romania","Grapes","day 054",27.6772749990665
"Romania","Grapes","day 055",27.3409167933981
"Romania","Grapes","day 056",26.9293695435181
"Romania","Grapes","day 057",26.4306200910396
"Romania","Grapes","day 058",25.835729605363
"Romania","Grapes","day 059",25.141179029063
"Romania","Grapes","day 060",24.3620540696235
"Romania","Grapes","day 061",23.5309436889895
"Romania","Grapes","day 062",22.7318451020405
"Romania","Grapes","day 063",22.0415013333658
"Romania","Grapes","day 064",21.4562303934581
"Romania","Grapes","day 065",20.9583256751133
"Romania","Grapes","day 066",20.5501434895099
"Romania","Grapes","day 067",20.2230672839418
"Romania","Grapes","day 068",19.964188602093
"Romania","Grapes","day 069",19.7604858729211
"Romania","Grapes","day 070",19.6016128446311
"Romania","Grapes","day 071",19.488037657145
"Romania","Grapes","day 072",19.4209308605711
"Romania","Grapes","day 073",19.3934582540452
"Romania","Grapes","day 074",19.3973522748594
"Romania","Grapes","day 075",19.4266166639022
"Romania","Grapes","day 076",19.476697003734
"Romania","Grapes","day 077",19.5465349400052
"Romania","Grapes","day 078",19.6373962559061
"Romania","Grapes","day 079",19.7563472216943
"Romania","Grapes","day 080",19.9123960897069
"Romania","Grapes","day 081",20.1165185535329
"Romania","Grapes","day 082",20.3455794351212
"Romania","Grapes","day 083",20.4380326286109
"Romania","Grapes","day 084",20.2339988074068
"Romania","Grapes","day 085",19.7186766897869
"Romania","Grapes","day 086",18.9602959028982
