"location","dimension","time","value"
"Spain","Tomatoes","day 062",64.8544443908942
"Spain","Tomatoes","day 063",63.363407161366
"Spain","Tomatoes","day 064",61.9028057865244
"Spain","Tomatoes","day 065",60.5662241198957
"Spain","Tomatoes","day 066",59.5257319939249
"Spain","Tomatoes","day 067",58.6018993474435
"Spain","Tomatoes","day 068",57.6834069718491
"Spain","Tomatoes","day 069",57.3272418830348
"Spain","Tomatoes","day 070",57.9959048775925
"Spain","Tomatoes","day 071",59.1056456504109
"Spain","Tomatoes","day 072",59.9374536056615
"Spain","Tomatoes","day 073",60.277528086349
"Spain","Tomatoes","day 074",60.0806973388533
"Spain","Tomatoes","day 075",59.4710952842205
"Spain","Tomatoes","day 076",58.6059706625944
"Spain","Tomatoes","day 077",57.6057258158428
"Spain","Tomatoes","day 078",56.5784771173187
"Spain","Tomatoes","day 079",55.6200434645923
"Spain","Tomatoes","day 080",54.8389473937436
"Spain","Tomatoes","day 081",54.4068234706752
"Spain","Tomatoes","day 082",54.4406051012932
"Spain","Tomatoes","day 083",54.7753090216948
"Spain","Tomatoes","day 084",55.2009896765623
"Spain","Tomatoes","day 085",55.6097690147284
"Spain","Tomatoes","day 086",55.9402675540453
"Spain","Tomatoes","day 087",56.2035434501268
"Spain","Tomatoes","day 088",56.3856800149002
"Spain","Tomatoes","day 089",56.4641319100671
"Spain","Tomatoes","day 090",56.4277957330943
"Spain","Tomatoes","day 091",56.2728435882318
"Spain","Tomatoes","day 092",56.0131076710973
"Spain","Tomatoes","day 093",55.664966260347
"Spain","Tomatoes","day 094",55.2373218754233
"Spain","Tomatoes","day 095",54.7398565147001
"Spain","Tomatoes","day 096",54.1928458514915
"Spain","Tomatoes","day 097",53.6167474702923
"Spain","Tomatoes","day 098",53.0221529253789
"Spain","Tomatoes","day 099",52.4175948877543
"Spain","Tomatoes","day 100",51.8132365255426
"Spain","Tomatoes","day 101",51.220542289782
"Spain","Tomatoes","day 102",50.6545512660432
"Spain","Tomatoes","day 103",50.1315476577613
"Spain","Tomatoes","day 104",49.669221505296
"Spain","Tomatoes","day 105",49.2843098227483
"Spain","Tomatoes","day 106",48.9883316822609
"Spain","Tomatoes","day 107",48.7943583843089
"Spain","Tomatoes","day 108",48.7239482646509
"Spain","Tomatoes","day 109",48.7897570928454
"Spain","Tomatoes","day 110",49.000031895895
"Spain","Tomatoes","day 111",49.3571440105982
"Spain","Tomatoes","day 112",49.8614052784376
"Spain","Tomatoes","day 113",50.5107652498343
"Spain","Tomatoes","day 114",51.2973578007478
"Spain","Tomatoes","day 115",52.1924164003504
"Spain","Tomatoes","day 116",53.1556907395197
"Spain","Tomatoes","day 117",54.1218958027425
"Spain","Tomatoes","day 118",55.0069005314271
"Spain","Tomatoes","day 119",55.6762244010565
"Spain","Tomatoes","day 120",56.0089344482259
"Spain","Tomatoes","day 121",55.9886374199024
"Spain","Tomatoes","day 122",55.620659765629
"Spain","Tomatoes","day 123",54.8926670348798
"Spain","Tomatoes","day 124",53.7914422524289
"Spain","Tomatoes","day 125",52.3178992443201
"Spain","Tomatoes","day 126",50.569614591404
"Spain","Tomatoes","day 127",49.0166850924881
"Spain","Tomatoes","day 128",48.0823054127028
"Spain","Tomatoes","day 129",47.6249598457549
"Spain","Tomatoes","day 130",47.3447740221586
"Spain","Tomatoes","day 131",47.0090484643576
"Spain","Tomatoes","day 132",46.6721097375381
"Spain","Tomatoes","day 133",46.4292006670889
"Spain","Tomatoes","day 134",46.2522030764653
"Spain","Tomatoes","day 135",46.0744174573616
"Spain","Tomatoes","day 136",45.7981799763601
"Spain","Tomatoes","day 137",45.3458302744013
"Spain","Tomatoes","day 138",44.7506862149682
"Spain","Tomatoes","day 139",44.0663520600132
"Spain","Tomatoes","day 140",43.3165994428236
"Spain","Tomatoes","day 141",42.5279021706833
"Spain","Tomatoes","day 142",41.7673753755283
"Spain","Tomatoes","day 143",41.1035332891429
"Spain","Tomatoes","day 144",40.5698452180526
"Spain","Tomatoes","day 145",40.186458864961
"Spain","Tomatoes","day 146",39.9552804425433
"Spain","Tomatoes","day 147",39.867824766002
"Spain","Tomatoes","day 148",39.8922825506769
"Spain","Tomatoes","day 149",39.9907748789637
"Spain","Tomatoes","day 150",40.124468401344
"Spain","Carrots","day 001",58.4280610458141
"Spain","Carrots","day 002",58.8555616228333
"Spain","Carrots","day 003",59.255329135796
"Spain","Carrots","day 004",59.592255207405
"Spain","Carrots","day 005",59.8343006357561
"Spain","Carrots","day 006",59.9701449081669
"Spain","Carrots","day 007",59.9966399061793
"Spain","Carrots","day 008",59.922608399009
"Spain","Carrots","day 009",59.7576726492134
"Spain","Carrots","day 010",59.5026820050413
"Spain","Carrots","day 011",59.1593126220001
"Spain","Carrots","day 012",58.7413207989408
"Spain","Carrots","day 013",58.2685921637062
"Spain","Carrots","day 014",57.7734495167643
"Spain","Carrots","day 015",57.2808138823645
"Spain","Carrots","day 016",56.7735620072547
"Spain","Carrots","day 017",56.2301888682607
"Spain","Carrots","day 018",55.6537066400195
"Spain","Carrots","day 019",55.053453990807
"Spain","Carrots","day 020",54.4395583656424
"Spain","Carrots","day 021",53.8182771985017
"Spain","Carrots","day 022",53.1795991024429
"Spain","Carrots","day 023",52.5084639015961
"Spain","Carrots","day 024",51.7981230712806
"Spain","Carrots","day 025",51.0897984470557
"Spain","Carrots","day 026",50.4333979694466
"Spain","Carrots","day 027",49.8646220549027
"Spain","Carrots","day 028",49.4223519702418
"Spain","Carrots","day 029",49.1723999078307
"Spain","Carrots","day 030",49.1612565520935
"Spain","Carrots","day 031",49.3311956301352
"Spain","Carrots","day 032",49.5688658376822
"Spain","Carrots","day 033",49.6426327022671
"Spain","Carrots","day 034",49.329332540972
"Spain","Carrots","day 035",48.5579679972704
"Spain","Carrots","day 036",47.3694192418864
"Spain","Carrots","day 037",46.0999102281543
"Spain","Carrots","day 038",45.0770922437042
"Spain","Carrots","day 039",44.2989821307374
"Spain","Carrots","day 040",43.7038149810185
"Spain","Carrots","day 041",43.3203333299932
"Spain","Carrots","day 042",43.1882909795401
"Spain","Carrots","day 043",43.3009793535866
"Spain","Carrots","day 044",43.6232318954497
"Spain","Carrots","day 045",44.0650976227044
"Spain","Carrots","day 046",44.5701236417976
"Spain","Carrots","day 047",45.0935075964075
"Spain","Carrots","day 048",45.5867088041419
"Spain","Carrots","day 049",45.996565752958
"Spain","Carrots","day 050",46.2551719382817
"Spain","Carrots","day 051",46.3038083465973
"Spain","Carrots","day 052",46.135250921155
"Spain","Carrots","day 053",45.7626234691567
"Spain","Carrots","day 054",45.2289462968443
"Spain","Carrots","day 055",44.578807528221
"Spain","Carrots","day 056",43.8331700592952
"Spain","Carrots","day 057",43.0241216849795
"Spain","Carrots","day 058",42.2518750237982
"Spain","Carrots","day 059",41.6327147638242
"Spain","Carrots","day 060",41.2790890477124
"Spain","Carrots","day 061",41.2944635147618
"Spain","Carrots","day 062",41.7502103362644
"Spain","Carrots","day 063",42.7047775420852
"Spain","Carrots","day 064",44.1970100643891
"Spain","Carrots","day 065",46.2289755698172
"Spain","Carrots","day 066",48.5499578092263
"Spain","Carrots","day 067",50.3762522368156
"Spain","Carrots","day 068",50.9860766822983
"Spain","Carrots","day 069",50.4064502830053
"Spain","Carrots","day 070",48.9805025304994
"Spain","Carrots","day 071",47.5670030256542
"Spain","Carrots","day 072",46.9891848035717
"Spain","Carrots","day 073",47.4124945269534
"Spain","Carrots","day 074",48.780556352104
"Spain","Carrots","day 075",50.8074907821407
"Spain","Carrots","day 076",53.1713960411051
"Spain","Carrots","day 077",55.6357848899224
"Spain","Carrots","day 078",57.9905367375701
"Spain","Carrots","day 079",60.0455830483479
"Spain","Carrots","day 080",61.5881605790862
"Spain","Carrots","day 081",62.2946752014141
"Spain","Carrots","day 082",61.9449207978871
"Spain","Carrots","day 083",60.8430741799663
"Spain","Carrots","day 084",59.3738655405931
"Spain","Carrots","day 085",57.7198556697226
"Spain","Carrots","day 086",55.9821644145668
"Spain","Carrots","day 087",54.1524532403966
"Spain","Carrots","day 088",52.2480289646707
"Spain","Carrots","day 089",50.2968115461727
"Spain","Carrots","day 090",48.3126295648004
"Spain","Carrots","day 091",46.3216189308394
"Spain","Carrots","day 092",44.4132362550129
"Spain","Carrots","day 093",42.7270134653965
"Spain","Carrots","day 094",41.5394630590385
"Spain","Carrots","day 095",41.0781929242733
"Spain","Carrots","day 096",41.2382119456058
"Spain","Carrots","day 097",41.7474071597789
"Spain","Carrots","day 098",41.9977772163152
"Spain","Carrots","day 099",41.5100002191692
"Spain","Carrots","day 100",40.6553604772436
"Spain","Carrots","day 101",39.9191935670973
"Spain","Carrots","day 102",39.3924339309652
"Spain","Carrots","day 103",39.0638090581264
"Spain","Carrots","day 104",38.9076197603575
"Spain","Carrots","day 105",38.8956324035105
"Spain","Carrots","day 106",39.00390224724
"Spain","Carrots","day 107",39.2140084633456
"Spain","Carrots","day 108",39.5210573704169
"Spain","Carrots","day 109",39.9074885437926
"Spain","Carrots","day 110",40.355833311131
"Spain","Carrots","day 111",40.8661084413154
"Spain","Carrots","day 112",41.4465074768334
"Spain","Carrots","day 113",42.1204456133637
"Spain","Carrots","day 114",42.9128611031754
"Spain","Carrots","day 115",43.8395627717092
"Spain","Carrots","day 116",44.9070484431092
"Spain","Carrots","day 117",46.093701363161
"Spain","Carrots","day 118",47.3392530735135
"Spain","Carrots","day 119",48.4569428776263
"Spain","Carrots","day 120",49.2759391441617
"Spain","Carrots","day 121",49.8156187407834
"Spain","Carrots","day 122",50.1359350595173
"Spain","Carrots","day 123",50.2689390908378
"Spain","Carrots","day 124",50.2457323658824
"Spain","Carrots","day 125",50.1215209799923
"Spain","Carrots","day 126",49.9623127619748
"Spain","Carrots","day 127",49.8532179102968
"Spain","Carrots","day 128",49.874738096834
"Spain","Carrots","day 129",50.0563391046051
"Spain","Carrots","day 130",50.364104946294
"Spain","Carrots","day 131",50.7884718456834
"Spain","Carrots","day 132",51.4712825222783
"Spain","Carrots","day 133",52.5349621115266
"Spain","Carrots","day 134",53.8728589169246
"Spain","Carrots","day 135",55.2970086280038
"Spain","Carrots","day 136",56.5232733103868
"Spain","Carrots","day 137",57.3254983380092
"Spain","Carrots","day 138",57.8056359419668
"Spain","Carrots","day 139",58.1279352982024
"Spain","Carrots","day 140",58.3777265048879
"Spain","Carrots","day 141",58.6095061514787
"Spain","Carrots","day 142",58.8333558703354
"Spain","Carrots","day 143",59.0467873238835
"Spain","Carrots","day 144",59.2414472519017
"Spain","Carrots","day 145",59.4009765847248
"Spain","Carrots","day 146",59.4828579375591
"Spain","Carrots","day 147",59.4452803186245
"Spain","Carrots","day 148",59.2754166233267
"Spain","Carrots","day 149",58.9800139458549
"Spain","Carrots","day 150",58.6151322883505
"Spain","Potatoes","day 001",55.7027619644487
"Spain","Potatoes","day 002",55.78001303215
"Spain","Potatoes","day 003",55.9210400781126
"Spain","Potatoes","day 004",56.1824910290751
"Spain","Potatoes","day 005",56.594740570067
"Spain","Potatoes","day 006",57.0912727535548
"Spain","Potatoes","day 007",57.5843672540018
"Spain","Potatoes","day 008",57.9983768664226
"Spain","Potatoes","day 009",58.2584928382431
"Spain","Potatoes","day 010",58.2811871059837
"Spain","Potatoes","day 011",57.9836928131415
"Spain","Potatoes","day 012",57.2950072420245
"Spain","Potatoes","day 013",56.2212353808792
"Spain","Potatoes","day 014",55.0651489028933
"Spain","Potatoes","day 015",54.1319651147169
"Spain","Potatoes","day 016",53.4400171719079
"Spain","Potatoes","day 017",52.942119223568
"Spain","Potatoes","day 018",52.6158935440654
"Spain","Potatoes","day 019",52.4453484151468
"Spain","Potatoes","day 020",52.4152280228072
"Spain","Potatoes","day 021",52.5063733062048
"Spain","Potatoes","day 022",52.6832763129042
"Spain","Potatoes","day 023",52.9055574320549
"Spain","Potatoes","day 024",53.136249361308
"Spain","Potatoes","day 025",53.3638005650715
"Spain","Potatoes","day 026",53.5808286523301
"Spain","Potatoes","day 027",53.7704276081011
"Spain","Potatoes","day 028",53.9158140463337
"Spain","Potatoes","day 029",54.0102187206747
"Spain","Potatoes","day 030",54.0433417680964
"Spain","Potatoes","day 031",53.9807467191742
"Spain","Potatoes","day 032",53.7762540633209
"Spain","Potatoes","day 033",53.3608487316937
"Spain","Potatoes","day 034",52.6821397221587
"Spain","Potatoes","day 035",51.7770678576719
"Spain","Potatoes","day 036",50.6747849916461
"Spain","Potatoes","day 037",49.2839552742303
"Spain","Potatoes","day 038",47.5787360059609
"Spain","Potatoes","day 039",45.9157447921873
"Spain","Potatoes","day 040",44.7240123933142
"Spain","Potatoes","day 041",44.3397618851527
"Spain","Potatoes","day 042",44.9498729717918
"Spain","Potatoes","day 043",46.2366595550261
"Spain","Potatoes","day 044",47.7532680633839
"Spain","Potatoes","day 045",49.0988021771576
"Spain","Potatoes","day 046",50.1015849240787
"Spain","Potatoes","day 047",50.6971199184961
"Spain","Potatoes","day 048",51.0173877510957
"Spain","Potatoes","day 049",51.2112307362056
"Spain","Potatoes","day 050",51.298461106386
"Spain","Potatoes","day 051",51.2632846477412
"Spain","Potatoes","day 052",51.0765114423217
"Spain","Potatoes","day 053",50.7163881017809
"Spain","Potatoes","day 054",50.2043030602396
"Spain","Potatoes","day 055",49.5656297528594
"Spain","Potatoes","day 056",48.7985397964977
"Spain","Potatoes","day 057",47.9160757892319
"Spain","Potatoes","day 058",47.017966072323
"Spain","Potatoes","day 059",46.2245828824882
"Spain","Potatoes","day 060",45.6521882950842
"Spain","Potatoes","day 061",45.4080117254547
"Spain","Potatoes","day 062",45.5672621102491
"Spain","Potatoes","day 063",46.192238125222
"Spain","Potatoes","day 064",47.3256178812411
"Spain","Potatoes","day 065",48.9732974135281
"Spain","Potatoes","day 066",50.8883885837605
"Spain","Potatoes","day 067",52.2910205758091
"Spain","Potatoes","day 068",52.4632458405559
"Spain","Potatoes","day 069",51.435915640308
"Spain","Potatoes","day 070",49.5559911942118
"Spain","Potatoes","day 071",47.6860747373439
"Spain","Potatoes","day 072",46.6532318858069
"Spain","Potatoes","day 073",46.6267407638745
"Spain","Potatoes","day 074",47.5542896548018
"Spain","Potatoes","day 075",49.1549949695999
"Spain","Potatoes","day 076",51.1121832488594
"Spain","Potatoes","day 077",53.194593423734
"Spain","Potatoes","day 078",55.1973317780523
"Spain","Potatoes","day 079",56.9355616157787
"Spain","Potatoes","day 080",58.2017483612434
"Spain","Potatoes","day 081",58.6775089001015
"Spain","Potatoes","day 082",58.1482206298283
"Spain","Potatoes","day 083",56.9251515338529
"Spain","Potatoes","day 084",55.4004433848494
"Spain","Potatoes","day 085",53.7638425265192
"Spain","Potatoes","day 086",52.1238406388574
"Spain","Potatoes","day 087",50.4792268888219
"Spain","Potatoes","day 088",48.8498174881667
"Spain","Potatoes","day 089",47.2682029605482
"Spain","Potatoes","day 090",45.7663882259746
"Spain","Potatoes","day 091",44.3753361060465
"Spain","Potatoes","day 092",43.1224266323811
"Spain","Potatoes","day 093",42.0300235279318
"Spain","Potatoes","day 094",41.1040080709789
"Spain","Potatoes","day 095",40.3476801647651
"Spain","Potatoes","day 096",39.7704966570532
"Spain","Potatoes","day 097",39.3786840325739
"Spain","Potatoes","day 098",39.1593903794075
"Spain","Potatoes","day 099",39.0902977718723
"Spain","Potatoes","day 100",39.1303026258882
"Spain","Potatoes","day 101",39.2407728201588
"Spain","Potatoes","day 102",39.4117477429229
"Spain","Potatoes","day 103",39.6354493994818
"Spain","Potatoes","day 104",39.8841587538527
"Spain","Potatoes","day 105",40.1266926328562
"Spain","Potatoes","day 106",40.3379523558104
"Spain","Potatoes","day 107",40.4980067207921
"Spain","Potatoes","day 108",40.6085025901623
"Spain","Potatoes","day 109",40.7027037489005
"Spain","Potatoes","day 110",40.8197461786897
"Spain","Potatoes","day 111",40.9942840810441
"Spain","Potatoes","day 112",41.2583073562877
"Spain","Potatoes","day 113",41.6376304801538
"Spain","Potatoes","day 114",42.1553850987374
"Spain","Potatoes","day 115",42.8301469641705
"Spain","Potatoes","day 116",43.6727422292238
"Spain","Potatoes","day 117",44.667554543184
"Spain","Potatoes","day 118",45.7609041013698
"Spain","Potatoes","day 119",46.77329978671
"Spain","Potatoes","day 120",47.5409980328012
"Spain","Potatoes","day 121",48.0890567883
"Spain","Potatoes","day 122",48.4839913202046
"Spain","Potatoes","day 123",48.7693446538187
"Spain","Potatoes","day 124",48.9831759728715
"Spain","Potatoes","day 125",49.1645813364868
"Spain","Potatoes","day 126",49.3517824885139
"Spain","Potatoes","day 127",49.5784670363062
"Spain","Potatoes","day 128",49.8773966760755
"Spain","Potatoes","day 129",50.268597250805
"Spain","Potatoes","day 130",50.718036845832
"Spain","Potatoes","day 131",51.2160514174834
"Spain","Potatoes","day 132",51.9047137866729
"Spain","Potatoes","day 133",52.9067363216264
"Spain","Potatoes","day 134",54.115652715232
"Spain","Potatoes","day 135",55.3436775318161
"Spain","Potatoes","day 136",56.3069274967964
"Spain","Potatoes","day 137",56.7794714929014
"Spain","Potatoes","day 138",56.8632848710114
"Spain","Potatoes","day 139",56.7227706723929
"Spain","Potatoes","day 140",56.4441362317063
"Spain","Potatoes","day 141",56.0927461375992
"Spain","Potatoes","day 142",55.7287897012777
"Spain","Potatoes","day 143",55.4119893082586
"Spain","Potatoes","day 144",55.2053749187454
"Spain","Potatoes","day 145",55.1550821583225
"Spain","Potatoes","day 146",55.2363617394114
"Spain","Potatoes","day 147",55.4027279913148
"Spain","Potatoes","day 148",55.5916346240254
"Spain","Potatoes","day 149",55.7513964370192
"Spain","Potatoes","day 150",55.8898332070181
"Spain","Cabbages","day 001",15.2475419205943
"Spain","Cabbages","day 002",15.5876763497042
"Spain","Cabbages","day 003",15.9161857628996
"Spain","Cabbages","day 004",16.2144399427275
"Spain","Cabbages","day 005",16.4619089718055
"Spain","Cabbages","day 006",16.6386311347026
"Spain","Cabbages","day 007",16.7251078142005
"Spain","Cabbages","day 008",16.7031245839813
"Spain","Cabbages","day 009",16.5785131261462
"Spain","Cabbages","day 010",16.4520053655741
"Spain","Cabbages","day 011",16.4248389528962
"Spain","Cabbages","day 012",16.5053741989768
"Spain","Cabbages","day 013",16.6791436649304
"Spain","Cabbages","day 014",16.9332462526408
"Spain","Cabbages","day 015",17.2557519574422
"Spain","Cabbages","day 016",17.6370488077007
"Spain","Cabbages","day 017",18.067490879597
"Spain","Cabbages","day 018",18.5349784075364
"Spain","Cabbages","day 019",19.0267382781061
"Spain","Cabbages","day 020",19.5297578283973
"Spain","Cabbages","day 021",20.0320413729143
"Spain","Cabbages","day 022",20.5259006853122
"Spain","Cabbages","day 023",21.0084032279773
"Spain","Cabbages","day 024",21.4886719399281
"Spain","Cabbages","day 025",21.9688693075566
"Spain","Cabbages","day 026",22.4462544333391
"Spain","Cabbages","day 027",22.9091121606592
"Spain","Cabbages","day 028",23.3440566421501
"Spain","Cabbages","day 029",23.7399935265374
"Spain","Cabbages","day 030",24.0888565737787
"Spain","Cabbages","day 031",24.3924004926682
"Spain","Cabbages","day 032",24.6546857034187
"Spain","Cabbages","day 033",24.8791745230803
"Spain","Cabbages","day 034",25.0663375124595
"Spain","Cabbages","day 035",25.2052763105482
"Spain","Cabbages","day 036",25.2816169175667
"Spain","Cabbages","day 037",25.278451700463
"Spain","Cabbages","day 038",25.1802245986299
"Spain","Cabbages","day 039",24.9793194745128
"Spain","Cabbages","day 040",24.6713720104422
"Spain","Cabbages","day 041",24.2570852452347
"Spain","Cabbages","day 042",23.7418172003387
"Spain","Cabbages","day 043",23.1444784712406
"Spain","Cabbages","day 044",22.4906976193733
"Spain","Cabbages","day 045",21.8179485127792
"Spain","Cabbages","day 046",21.1611389093904
"Spain","Cabbages","day 047",20.5538175325151
"Spain","Cabbages","day 048",20.0299928995115
"Spain","Cabbages","day 049",19.6234285390471
"Spain","Cabbages","day 050",19.3664482309772
"Spain","Cabbages","day 051",19.2905614072359
"Spain","Cabbages","day 052",19.4254598568866
"Spain","Cabbages","day 053",19.7919160482644
"Spain","Cabbages","day 054",20.3768428096603
"Spain","Cabbages","day 055",21.1551423640225
"Spain","Cabbages","day 056",22.087534152969
"Spain","Cabbages","day 057",23.1273356041629
"Spain","Cabbages","day 058",24.212438870777
"Spain","Cabbages","day 059",25.2828670852276
"Spain","Cabbages","day 060",26.3025925713937
"Spain","Cabbages","day 061",27.2467922983329
"Spain","Cabbages","day 062",28.1115126243538
"Spain","Cabbages","day 063",28.8984656509916
"Spain","Cabbages","day 064",29.6111570634382
"Spain","Cabbages","day 065",30.2209381640055
"Spain","Cabbages","day 066",30.6349243983288
"Spain","Cabbages","day 067",30.9923294672452
"Spain","Cabbages","day 068",31.3757651101295
"Spain","Cabbages","day 069",31.3767341865137
"Spain","Cabbages","day 070",30.6561748184627
"Spain","Cabbages","day 071",29.6438750580169
"Spain","Cabbages","day 072",28.8690205948955
"Spain","Cabbages","day 073",28.4895377395561
"Spain","Cabbages","day 074",28.539433433959
"Spain","Cabbages","day 075",28.9282965253358
"Spain","Cabbages","day 076",29.5417352860625
"Spain","Cabbages","day 077",30.2938537838199
"Spain","Cabbages","day 078",31.1081382568216
"Spain","Cabbages","day 079",31.9171078301069
"Spain","Cabbages","day 080",32.6439478202724
"Spain","Cabbages","day 081",33.1654754233191
"Spain","Cabbages","day 082",33.3954673168778
"Spain","Cabbages","day 083",33.441906225696
"Spain","Cabbages","day 084",33.4425716363076
"Spain","Cabbages","day 085",33.4602240352756
"Spain","Cabbages","day 086",33.5234894670276
"Spain","Cabbages","day 087",33.6078357445222
"Spain","Cabbages","day 088",33.7067931369919
"Spain","Cabbages","day 089",33.8206043585124
"Spain","Cabbages","day 090",33.9429197541183
"Spain","Cabbages","day 091",34.0664830756019
"Spain","Cabbages","day 092",34.1870040708298
"Spain","Cabbages","day 093",34.2871363143364
"Spain","Cabbages","day 094",34.294342691254
"Spain","Cabbages","day 095",34.1589604597712
"Spain","Cabbages","day 096",33.978015059703
"Spain","Cabbages","day 097",33.8924136612192
"Spain","Cabbages","day 098",34.0719021742819
"Spain","Cabbages","day 099",34.5945935883233
"Spain","Cabbages","day 100",35.1432304708626
"Spain","Cabbages","day 101",35.4017470579242
"Spain","Cabbages","day 102",35.4542146814667
"Spain","Cabbages","day 103",35.4610378899295
"Spain","Cabbages","day 104",35.4878170017431
"Spain","Cabbages","day 105",35.5838454487432
"Spain","Cabbages","day 106",35.8279933463953
"Spain","Cabbages","day 107",36.3021811593113
"Spain","Cabbages","day 108",37.0198410338561
"Spain","Cabbages","day 109",37.7856091698268
"Spain","Cabbages","day 110",38.395503549459
"Spain","Cabbages","day 111",38.8155214095493
"Spain","Cabbages","day 112",39.0545684232311
"Spain","Cabbages","day 113",39.1232047544246
"Spain","Cabbages","day 114",39.0327361132597
"Spain","Cabbages","day 115",38.7957959039198
"Spain","Cabbages","day 116",38.4299497087571
"Spain","Cabbages","day 117",37.9711641287466
"Spain","Cabbages","day 118",37.4693809284233
"Spain","Cabbages","day 119",37.0120415079414
"Spain","Cabbages","day 120",36.6767501667163
"Spain","Cabbages","day 121",36.4642631655892
"Spain","Cabbages","day 122",36.3593931980372
"Spain","Cabbages","day 123",36.3600267266542
"Spain","Cabbages","day 124",36.4646338817392
"Spain","Cabbages","day 125",36.6609456952947
"Spain","Cabbages","day 126",36.9349320920999
"Spain","Cabbages","day 127",37.2762576663361
"Spain","Cabbages","day 128",37.6752189514062
"Spain","Cabbages","day 129",38.1243802268101
"Spain","Cabbages","day 130",38.6297526783653
"Spain","Cabbages","day 131",39.1836699685093
"Spain","Cabbages","day 132",39.7100170317114
"Spain","Cabbages","day 133",40.1381930416996
"Spain","Cabbages","day 134",40.488102857206
"Spain","Cabbages","day 135",40.8079763565406
"Spain","Cabbages","day 136",41.168837811321
"Spain","Cabbages","day 137",41.6270188468769
"Spain","Cabbages","day 138",42.1572861100789
"Spain","Cabbages","day 139",42.7194969121379
"Spain","Cabbages","day 140",43.2954362000853
"Spain","Cabbages","day 141",43.8649024485469
"Spain","Cabbages","day 142",44.3778206067054
"Spain","Cabbages","day 143",44.7846992353615
"Spain","Cabbages","day 144",45.0682548672325
"Spain","Cabbages","day 145",45.2216398626635
"Spain","Cabbages","day 146",45.2475419205943
"Spain","Cabbages","day 147",45.1553186306175
"Spain","Cabbages","day 148",44.9714718063427
"Spain","Cabbages","day 149",44.7269652560599
"Spain","Cabbages","day 150",44.4534665427625
"Spain","Letuces","day 001",23.3848724073949
"Spain","Letuces","day 002",22.7425864912633
"Spain","Letuces","day 003",22.1456612367408
"Spain","Letuces","day 004",21.6467277201334
"Spain","Letuces","day 005",21.295407500176
"Spain","Letuces","day 006",21.1209922133288
"Spain","Letuces","day 007",21.1443381623981
"Spain","Letuces","day 008",21.3728902378481
"Spain","Letuces","day 009",21.8142727256173
"Spain","Letuces","day 010",22.4902389058851
"Spain","Letuces","day 011",23.3886083100066
"Spain","Letuces","day 012",24.3473364798001
"Spain","Letuces","day 013",25.1867256966528
"Spain","Letuces","day 014",25.8063291897624
"Spain","Letuces","day 015",26.1589307197099
"Spain","Letuces","day 016",26.3309852248001
"Spain","Letuces","day 017",26.431301954901
"Spain","Letuces","day 018",26.5244362284112
"Spain","Letuces","day 019",26.7021109902043
"Spain","Letuces","day 020",27.2089736225244
"Spain","Letuces","day 021",28.2493277338143
"Spain","Letuces","day 022",29.7131773999402
"Spain","Letuces","day 023",31.4131419602575
"Spain","Letuces","day 024",33.1597533590879
"Spain","Letuces","day 025",34.737341761116
"Spain","Letuces","day 026",35.9656143027738
"Spain","Letuces","day 027",36.8331779337556
"Spain","Letuces","day 028",37.3681994070609
"Spain","Letuces","day 029",37.588184875649
"Spain","Letuces","day 030",37.5144306259782
"Spain","Letuces","day 031",37.1940540785447
"Spain","Letuces","day 032",36.6848189578581
"Spain","Letuces","day 033",36.0612530704462
"Spain","Letuces","day 034",35.3853744533233
"Spain","Letuces","day 035",34.652397983432
"Spain","Letuces","day 036",33.8500163286467
"Spain","Letuces","day 037",33.0026364806408
"Spain","Letuces","day 038",32.1407515759335
"Spain","Letuces","day 039",31.2824850066283
"Spain","Letuces","day 040",30.4331022496309
"Spain","Letuces","day 041",29.5588068654702
"Spain","Letuces","day 042",28.6238683946414
"Spain","Letuces","day 043",27.6238822138801
"Spain","Letuces","day 044",26.5804886917974
"Spain","Letuces","day 045",25.5750247528992
"Spain","Letuces","day 046",24.6544105530495
"Spain","Letuces","day 047",23.8534097344862
"Spain","Letuces","day 048",23.2107901864005
"Spain","Letuces","day 049",22.7699882958423
"Spain","Letuces","day 050",22.5891101943429
"Spain","Letuces","day 051",22.7170642528983
"Spain","Letuces","day 052",23.1512980558821
"Spain","Letuces","day 053",23.8689046104268
"Spain","Letuces","day 054",24.8170194013254
"Spain","Letuces","day 055",25.9412471378441
"Spain","Letuces","day 056",27.2110269494812
"Spain","Letuces","day 057",28.5845320548022
"Spain","Letuces","day 058",29.9510376084054
"Spain","Letuces","day 059",31.1844603757624
"Spain","Letuces","day 060",32.1661816298037
"Spain","Letuces","day 061",32.7883806370323
"Spain","Letuces","day 062",32.9789641307828
"Spain","Letuces","day 063",32.6794736928657
"Spain","Letuces","day 064",31.8502628321625
"Spain","Letuces","day 065",30.4883363024524
"Spain","Letuces","day 066",28.843739846186
"Spain","Letuces","day 067",27.6994592135508
"Spain","Letuces","day 068",27.7765311916854
"Spain","Letuces","day 069",29.047204970925
"Spain","Letuces","day 070",31.1676221358749
"Spain","Letuces","day 071",33.2782814450256
"Spain","Letuces","day 072",34.555216824405
"Spain","Letuces","day 073",34.8322456963068
"Spain","Letuces","day 074",34.1650108171122
"Spain","Letuces","day 075",32.8386727832861
"Spain","Letuces","day 076",31.1705705336271
"Spain","Letuces","day 077",29.3772385361849
